Series ID,Series Label,Year,Period,Period Name,Value,Percent Change (1),Percent Change (12),Date
WPU00000000,PPI_AllCommodities,1998,M04,April,124.9,0.2,-1.7,4/1/98
WPU00000000,PPI_AllCommodities,1998,M05,May,125.1,0.2,-1.8,5/1/98
WPU00000000,PPI_AllCommodities,1998,M06,June,124.8,-0.2,-1.9,6/1/98
WPU00000000,PPI_AllCommodities,1998,M07,July,124.9,0.1,-1.6,7/1/98
WPU00000000,PPI_AllCommodities,1998,M08,August,124.2,-0.6,-2.4,8/1/98
WPU00000000,PPI_AllCommodities,1998,M09,September,123.8,-0.3,-2.9,9/1/98
WPU00000000,PPI_AllCommodities,1998,M10,October,124,0.2,-3,10/1/98
WPU00000000,PPI_AllCommodities,1998,M11,November,123.6,-0.3,-3.4,11/1/98
WPU00000000,PPI_AllCommodities,1998,M12,December,122.8,-0.6,-3.2,12/1/98
WPU00000000,PPI_AllCommodities,1999,M01,January,122.9,0.1,-2,1/1/99
WPU00000000,PPI_AllCommodities,1999,M02,February,122.3,-0.5,-2.2,2/1/99
WPU00000000,PPI_AllCommodities,1999,M03,March,122.6,0.2,-1.7,3/1/99
WPU00000000,PPI_AllCommodities,1999,M04,April,123.6,0.8,-1,4/1/99
WPU00000000,PPI_AllCommodities,1999,M05,May,124.7,0.9,-0.3,5/1/99
WPU00000000,PPI_AllCommodities,1999,M06,June,125.2,0.4,0.3,6/1/99
WPU00000000,PPI_AllCommodities,1999,M07,July,125.7,0.4,0.6,7/1/99
WPU00000000,PPI_AllCommodities,1999,M08,August,126.9,1,2.2,8/1/99
WPU00000000,PPI_AllCommodities,1999,M09,September,128,0.9,3.4,9/1/99
WPU00000000,PPI_AllCommodities,1999,M10,October,127.7,-0.2,3,10/1/99
WPU00000000,PPI_AllCommodities,1999,M11,November,128.3,0.5,3.8,11/1/99
WPU00000000,PPI_AllCommodities,1999,M12,December,127.8,-0.4,4.1,12/1/99
WPU00000000,PPI_AllCommodities,2000,M01,January,128.3,0.4,4.4,1/1/00
WPU00000000,PPI_AllCommodities,2000,M02,February,129.8,1.2,6.1,2/1/00
WPU00000000,PPI_AllCommodities,2000,M03,March,130.8,0.8,6.7,3/1/00
WPU00000000,PPI_AllCommodities,2000,M04,April,130.7,-0.1,5.7,4/1/00
WPU00000000,PPI_AllCommodities,2000,M05,May,131.6,0.7,5.5,5/1/00
WPU00000000,PPI_AllCommodities,2000,M06,June,133.8,1.7,6.9,6/1/00
WPU00000000,PPI_AllCommodities,2000,M07,July,133.7,-0.1,6.4,7/1/00
WPU00000000,PPI_AllCommodities,2000,M08,August,132.9,-0.6,4.7,8/1/00
WPU00000000,PPI_AllCommodities,2000,M09,September,134.7,1.4,5.2,9/1/00
WPU00000000,PPI_AllCommodities,2000,M10,October,135.4,0.5,6,10/1/00
WPU00000000,PPI_AllCommodities,2000,M11,November,135,-0.3,5.2,11/1/00
WPU00000000,PPI_AllCommodities,2000,M12,December,136.2,0.9,6.6,12/1/00
WPU00000000,PPI_AllCommodities,2001,M01,January,140,2.8,9.1,1/1/01
WPU00000000,PPI_AllCommodities,2001,M02,February,137.4,-1.9,5.9,2/1/01
WPU00000000,PPI_AllCommodities,2001,M03,March,135.9,-1.1,3.9,3/1/01
WPU00000000,PPI_AllCommodities,2001,M04,April,136.4,0.4,4.4,4/1/01
WPU00000000,PPI_AllCommodities,2001,M05,May,136.8,0.3,4,5/1/01
WPU00000000,PPI_AllCommodities,2001,M06,June,135.5,-1,1.3,6/1/01
WPU00000000,PPI_AllCommodities,2001,M07,July,133.4,-1.5,-0.2,7/1/01
WPU00000000,PPI_AllCommodities,2001,M08,August,133.4,0,0.4,8/1/01
WPU00000000,PPI_AllCommodities,2001,M09,September,133.3,-0.1,-1,9/1/01
WPU00000000,PPI_AllCommodities,2001,M10,October,130.3,-2.3,-3.8,10/1/01
WPU00000000,PPI_AllCommodities,2001,M11,November,129.8,-0.4,-3.9,11/1/01
WPU00000000,PPI_AllCommodities,2001,M12,December,128.1,-1.3,-5.9,12/1/01
WPU00000000,PPI_AllCommodities,2002,M01,January,128.5,0.3,-8.2,1/1/02
WPU00000000,PPI_AllCommodities,2002,M02,February,128.4,-0.1,-6.6,2/1/02
WPU00000000,PPI_AllCommodities,2002,M03,March,129.8,1.1,-4.5,3/1/02
WPU00000000,PPI_AllCommodities,2002,M04,April,130.8,0.8,-4.1,4/1/02
WPU00000000,PPI_AllCommodities,2002,M05,May,130.8,0,-4.4,5/1/02
WPU00000000,PPI_AllCommodities,2002,M06,June,130.9,0.1,-3.4,6/1/02
WPU00000000,PPI_AllCommodities,2002,M07,July,131.2,0.2,-1.6,7/1/02
WPU00000000,PPI_AllCommodities,2002,M08,August,131.5,0.2,-1.4,8/1/02
WPU00000000,PPI_AllCommodities,2002,M09,September,132.3,0.6,-0.8,9/1/02
WPU00000000,PPI_AllCommodities,2002,M10,October,133.2,0.7,2.2,10/1/02
WPU00000000,PPI_AllCommodities,2002,M11,November,133.1,-0.1,2.5,11/1/02
WPU00000000,PPI_AllCommodities,2002,M12,December,132.9,-0.2,3.7,12/1/02
WPU00000000,PPI_AllCommodities,2003,M01,January,135.3,1.8,5.3,1/1/03
WPU00000000,PPI_AllCommodities,2003,M02,February,137.6,1.7,7.2,2/1/03
WPU00000000,PPI_AllCommodities,2003,M03,March,141.2,2.6,8.8,3/1/03
WPU00000000,PPI_AllCommodities,2003,M04,April,136.8,-3.1,4.6,4/1/03
WPU00000000,PPI_AllCommodities,2003,M05,May,136.7,-0.1,4.5,5/1/03
WPU00000000,PPI_AllCommodities,2003,M06,June,138,1,5.4,6/1/03
WPU00000000,PPI_AllCommodities,2003,M07,July,137.7,-0.2,5,7/1/03
WPU00000000,PPI_AllCommodities,2003,M08,August,138,0.2,4.9,8/1/03
WPU00000000,PPI_AllCommodities,2003,M09,September,138.5,0.4,4.7,9/1/03
WPU00000000,PPI_AllCommodities,2003,M10,October,139.3,0.6,4.6,10/1/03
WPU00000000,PPI_AllCommodities,2003,M11,November,138.9,-0.3,4.4,11/1/03
WPU00000000,PPI_AllCommodities,2003,M12,December,139.5,0.4,5,12/1/03
WPU00000000,PPI_AllCommodities,2004,M01,January,141.4,1.4,4.5,1/1/04
WPU00000000,PPI_AllCommodities,2004,M02,February,142.1,0.5,3.3,2/1/04
WPU00000000,PPI_AllCommodities,2004,M03,March,143.1,0.7,1.3,3/1/04
WPU00000000,PPI_AllCommodities,2004,M04,April,144.8,1.2,5.8,4/1/04
WPU00000000,PPI_AllCommodities,2004,M05,May,146.8,1.4,7.4,5/1/04
WPU00000000,PPI_AllCommodities,2004,M06,June,147.2,0.3,6.7,6/1/04
WPU00000000,PPI_AllCommodities,2004,M07,July,147.4,0.1,7,7/1/04
WPU00000000,PPI_AllCommodities,2004,M08,August,148,0.4,7.2,8/1/04
WPU00000000,PPI_AllCommodities,2004,M09,September,147.7,-0.2,6.6,9/1/04
WPU00000000,PPI_AllCommodities,2004,M10,October,150,1.6,7.7,10/1/04
WPU00000000,PPI_AllCommodities,2004,M11,November,151.4,0.9,9,11/1/04
WPU00000000,PPI_AllCommodities,2004,M12,December,150.2,-0.8,7.7,12/1/04
WPU00000000,PPI_AllCommodities,2005,M01,January,150.9,0.5,6.7,1/1/05
WPU00000000,PPI_AllCommodities,2005,M02,February,151.6,0.5,6.7,2/1/05
WPU00000000,PPI_AllCommodities,2005,M03,March,153.7,1.4,7.4,3/1/05
WPU00000000,PPI_AllCommodities,2005,M04,April,155,0.8,7,4/1/05
WPU00000000,PPI_AllCommodities,2005,M05,May,154.3,-0.5,5.1,5/1/05
WPU00000000,PPI_AllCommodities,2005,M06,June,154.3,0,4.8,6/1/05
WPU00000000,PPI_AllCommodities,2005,M07,July,156.3,1.3,6,7/1/05
WPU00000000,PPI_AllCommodities,2005,M08,August,157.6,0.8,6.5,8/1/05
WPU00000000,PPI_AllCommodities,2005,M09,September,162.2,2.9,9.8,9/1/05
WPU00000000,PPI_AllCommodities,2005,M10,October,166.2,2.5,10.8,10/1/05
WPU00000000,PPI_AllCommodities,2005,M11,November,163.7,-1.5,8.1,11/1/05
WPU00000000,PPI_AllCommodities,2005,M12,December,163,-0.4,8.5,12/1/05
WPU00000000,PPI_AllCommodities,2006,M01,January,164.3,0.8,8.9,1/1/06
WPU00000000,PPI_AllCommodities,2006,M02,February,161.8,-1.5,6.7,2/1/06
WPU00000000,PPI_AllCommodities,2006,M03,March,162.2,0.2,5.5,3/1/06
WPU00000000,PPI_AllCommodities,2006,M04,April,164.3,1.3,6,4/1/06
WPU00000000,PPI_AllCommodities,2006,M05,May,165.8,0.9,7.5,5/1/06
WPU00000000,PPI_AllCommodities,2006,M06,June,166.1,0.2,7.6,6/1/06
WPU00000000,PPI_AllCommodities,2006,M07,July,166.8,0.4,6.7,7/1/06
WPU00000000,PPI_AllCommodities,2006,M08,August,167.9,0.7,6.5,8/1/06
WPU00000000,PPI_AllCommodities,2006,M09,September,165.4,-1.5,2,9/1/06
WPU00000000,PPI_AllCommodities,2006,M10,October,162.2,-1.9,-2.4,10/1/06
WPU00000000,PPI_AllCommodities,2006,M11,November,164.6,1.5,0.5,11/1/06
WPU00000000,PPI_AllCommodities,2006,M12,December,165.6,0.6,1.6,12/1/06
WPU00000000,PPI_AllCommodities,2007,M01,January,164,-1,-0.2,1/1/07
WPU00000000,PPI_AllCommodities,2007,M02,February,166.8,1.7,3.1,2/1/07
WPU00000000,PPI_AllCommodities,2007,M03,March,169.3,1.5,4.4,3/1/07
WPU00000000,PPI_AllCommodities,2007,M04,April,171.4,1.2,4.3,4/1/07
WPU00000000,PPI_AllCommodities,2007,M05,May,173.3,1.1,4.5,5/1/07
WPU00000000,PPI_AllCommodities,2007,M06,June,173.8,0.3,4.6,6/1/07
WPU00000000,PPI_AllCommodities,2007,M07,July,175.1,0.7,5,7/1/07
WPU00000000,PPI_AllCommodities,2007,M08,August,172.4,-1.5,2.7,8/1/07
WPU00000000,PPI_AllCommodities,2007,M09,September,173.5,0.6,4.9,9/1/07
WPU00000000,PPI_AllCommodities,2007,M10,October,174.7,0.7,7.7,10/1/07
WPU00000000,PPI_AllCommodities,2007,M11,November,179,2.5,8.7,11/1/07
WPU00000000,PPI_AllCommodities,2007,M12,December,178.6,-0.2,7.9,12/1/07
WPU00000000,PPI_AllCommodities,2008,M01,January,181,1.3,10.4,1/1/08
WPU00000000,PPI_AllCommodities,2008,M02,February,182.7,0.9,9.5,2/1/08
WPU00000000,PPI_AllCommodities,2008,M03,March,187.9,2.8,11,3/1/08
WPU00000000,PPI_AllCommodities,2008,M04,April,190.9,1.6,11.4,4/1/08
WPU00000000,PPI_AllCommodities,2008,M05,May,196.6,3,13.4,5/1/08
WPU00000000,PPI_AllCommodities,2008,M06,June,200.5,2,15.4,6/1/08
WPU00000000,PPI_AllCommodities,2008,M07,July,205.5,2.5,17.4,7/1/08
WPU00000000,PPI_AllCommodities,2008,M08,August,199,-3.2,15.4,8/1/08
WPU00000000,PPI_AllCommodities,2008,M09,September,196.9,-1.1,13.5,9/1/08
WPU00000000,PPI_AllCommodities,2008,M10,October,186.4,-5.3,6.7,10/1/08
WPU00000000,PPI_AllCommodities,2008,M11,November,176.8,-5.2,-1.2,11/1/08
WPU00000000,PPI_AllCommodities,2008,M12,December,170.9,-3.3,-4.3,12/1/08
WPU00000000,PPI_AllCommodities,2009,M01,January,171.2,0.2,-5.4,1/1/09
WPU00000000,PPI_AllCommodities,2009,M02,February,169.3,-1.1,-7.3,2/1/09
WPU00000000,PPI_AllCommodities,2009,M03,March,168.1,-0.7,-10.5,3/1/09
WPU00000000,PPI_AllCommodities,2009,M04,April,169.1,0.6,-11.4,4/1/09
WPU00000000,PPI_AllCommodities,2009,M05,May,170.8,1,-13.1,5/1/09
WPU00000000,PPI_AllCommodities,2009,M06,June,174.1,1.9,-13.2,6/1/09
WPU00000000,PPI_AllCommodities,2009,M07,July,172.5,-0.9,-16.1,7/1/09
WPU00000000,PPI_AllCommodities,2009,M08,August,175,1.4,-12.1,8/1/09
WPU00000000,PPI_AllCommodities,2009,M09,September,174.1,-0.5,-11.6,9/1/09
WPU00000000,PPI_AllCommodities,2009,M10,October,175.2,0.6,-6,10/1/09
WPU00000000,PPI_AllCommodities,2009,M11,November,177.4,1.3,0.3,11/1/09
WPU00000000,PPI_AllCommodities,2009,M12,December,178.1,0.4,4.2,12/1/09
WPU00000000,PPI_AllCommodities,2010,M01,January,181.9,2.1,6.3,1/1/10
WPU00000000,PPI_AllCommodities,2010,M02,February,181,-0.5,6.9,2/1/10
WPU00000000,PPI_AllCommodities,2010,M03,March,183.3,1.3,9,3/1/10
WPU00000000,PPI_AllCommodities,2010,M04,April,184.4,0.6,9,4/1/10
WPU00000000,PPI_AllCommodities,2010,M05,May,184.8,0.2,8.2,5/1/10
WPU00000000,PPI_AllCommodities,2010,M06,June,183.5,-0.7,5.4,6/1/10
WPU00000000,PPI_AllCommodities,2010,M07,July,184.1,0.3,6.7,7/1/10
WPU00000000,PPI_AllCommodities,2010,M08,August,184.9,0.4,5.7,8/1/10
WPU00000000,PPI_AllCommodities,2010,M09,September,184.9,0,6.2,9/1/10
WPU00000000,PPI_AllCommodities,2010,M10,October,186.6,0.9,6.5,10/1/10
WPU00000000,PPI_AllCommodities,2010,M11,November,187.7,0.6,5.8,11/1/10
WPU00000000,PPI_AllCommodities,2010,M12,December,189.7,1.1,6.5,12/1/10
WPU00000000,PPI_AllCommodities,2011,M01,January,192.7,1.6,5.9,1/1/11
WPU00000000,PPI_AllCommodities,2011,M02,February,195.8,1.6,8.2,2/1/11
WPU00000000,PPI_AllCommodities,2011,M03,March,199.2,1.7,8.7,3/1/11
WPU00000000,PPI_AllCommodities,2011,M04,April,203.1,2,10.1,4/1/11
WPU00000000,PPI_AllCommodities,2011,M05,May,204.1,0.5,10.4,5/1/11
WPU00000000,PPI_AllCommodities,2011,M06,June,203.9,-0.1,11.1,6/1/11
WPU00000000,PPI_AllCommodities,2011,M07,July,204.6,0.3,11.1,7/1/11
WPU00000000,PPI_AllCommodities,2011,M08,August,203.2,-0.7,9.9,8/1/11
WPU00000000,PPI_AllCommodities,2011,M09,September,203.7,0.2,10.2,9/1/11
WPU00000000,PPI_AllCommodities,2011,M10,October,201.1,-1.3,7.8,10/1/11
WPU00000000,PPI_AllCommodities,2011,M11,November,201.4,0.1,7.3,11/1/11
WPU00000000,PPI_AllCommodities,2011,M12,December,199.8,-0.8,5.3,12/1/11
WPU00000000,PPI_AllCommodities,2012,M01,January,200.7,0.5,4.2,1/1/12
WPU00000000,PPI_AllCommodities,2012,M02,February,201.6,0.4,3,2/1/12
WPU00000000,PPI_AllCommodities,2012,M03,March,204.2,1.3,2.5,3/1/12
WPU00000000,PPI_AllCommodities,2012,M04,April,203.7,-0.2,0.3,4/1/12
WPU00000000,PPI_AllCommodities,2012,M05,May,201.9,-0.9,-1.1,5/1/12
WPU00000000,PPI_AllCommodities,2012,M06,June,199.8,-1,-2,6/1/12
WPU00000000,PPI_AllCommodities,2012,M07,July,200.1,0.2,-2.2,7/1/12
WPU00000000,PPI_AllCommodities,2012,M08,August,202.7,1.3,-0.2,8/1/12
WPU00000000,PPI_AllCommodities,2012,M09,September,204.4,0.8,0.3,9/1/12
WPU00000000,PPI_AllCommodities,2012,M10,October,203.5,-0.4,1.2,10/1/12
WPU00000000,PPI_AllCommodities,2012,M11,November,201.8,-0.8,0.2,11/1/12
WPU00000000,PPI_AllCommodities,2012,M12,December,201.5,-0.1,0.9,12/1/12
WPU00000000,PPI_AllCommodities,2013,M01,January,202.5,0.5,0.9,1/1/13
WPU00000000,PPI_AllCommodities,2013,M02,February,204.3,0.9,1.3,2/1/13
WPU00000000,PPI_AllCommodities,2013,M03,March,204,-0.1,-0.1,3/1/13
WPU00000000,PPI_AllCommodities,2013,M04,April,203.5,-0.2,-0.1,4/1/13
WPU00000000,PPI_AllCommodities,2013,M05,May,204.1,0.3,1.1,5/1/13
WPU00000000,PPI_AllCommodities,2013,M06,June,204.3,0.1,2.3,6/1/13
WPU00000000,PPI_AllCommodities,2013,M07,July,204.4,0,2.1,7/1/13
WPU00000000,PPI_AllCommodities,2013,M08,August,204.2,-0.1,0.7,8/1/13
WPU00000000,PPI_AllCommodities,2013,M09,September,203.9,-0.1,-0.2,9/1/13
WPU00000000,PPI_AllCommodities,2013,M10,October,202.5,-0.7,-0.5,10/1/13
WPU00000000,PPI_AllCommodities,2013,M11,November,201.2,-0.6,-0.3,11/1/13
WPU00000000,PPI_AllCommodities,2013,M12,December,202,0.4,0.2,12/1/13
WPU00000000,PPI_AllCommodities,2014,M01,January,203.8,0.9,0.6,1/1/14
WPU00000000,PPI_AllCommodities,2014,M02,February,205.7,0.9,0.7,2/1/14
WPU00000000,PPI_AllCommodities,2014,M03,March,207,0.6,1.5,3/1/14
WPU00000000,PPI_AllCommodities,2014,M04,April,208.3,0.6,2.4,4/1/14
WPU00000000,PPI_AllCommodities,2014,M05,May,208,-0.1,1.9,5/1/14
WPU00000000,PPI_AllCommodities,2014,M06,June,208.3,0.1,2,6/1/14
WPU00000000,PPI_AllCommodities,2014,M07,July,208,-0.1,1.8,7/1/14
WPU00000000,PPI_AllCommodities,2014,M08,August,207,-0.5,1.4,8/1/14
WPU00000000,PPI_AllCommodities,2014,M09,September,206.4,-0.3,1.2,9/1/14
WPU00000000,PPI_AllCommodities,2014,M10,October,203.4,-1.5,0.4,10/1/14
WPU00000000,PPI_AllCommodities,2014,M11,November,200.9,-1.2,-0.1,11/1/14
WPU00000000,PPI_AllCommodities,2014,M12,December,197,-1.9,-2.5,12/1/14
WPU00000000,PPI_AllCommodities,2015,M01,January,192,-2.5,-5.8,1/1/15
WPU00000000,PPI_AllCommodities,2015,M02,February,191.1,-0.5,-7.1,2/1/15
WPU00000000,PPI_AllCommodities,2015,M03,March,191.5,0.2,-7.5,3/1/15
WPU00000000,PPI_AllCommodities,2015,M04,April,190.9,-0.3,-8.4,4/1/15
WPU00000000,PPI_AllCommodities,2015,M05,May,193.4,1.3,-7,5/1/15
WPU00000000,PPI_AllCommodities,2015,M06,June,194.8,0.7,-6.5,6/1/15
WPU00000000,PPI_AllCommodities,2015,M07,July,193.9,-0.5,-6.8,7/1/15
WPU00000000,PPI_AllCommodities,2015,M08,August,191.9,-1,-7.3,8/1/15
WPU00000000,PPI_AllCommodities,2015,M09,September,189.1,-1.5,-8.4,9/1/15
WPU00000000,PPI_AllCommodities,2015,M10,October,187.5,-0.8,-7.8,10/1/15
WPU00000000,PPI_AllCommodities,2015,M11,November,185.7,-1,-7.6,11/1/15
WPU00000000,PPI_AllCommodities,2015,M12,December,183.5,-1.2,-6.9,12/1/15
WPU00000000,PPI_AllCommodities,2016,M01,January,182.6,-0.5,-4.9,1/1/16
WPU00000000,PPI_AllCommodities,2016,M02,February,181.3,-0.7,-5.1,2/1/16
WPU00000000,PPI_AllCommodities,2016,M03,March,182.1,0.4,-4.9,3/1/16
WPU00000000,PPI_AllCommodities,2016,M04,April,183.2,0.6,-4,4/1/16
WPU00000000,PPI_AllCommodities,2016,M05,May,185.3,1.1,-4.2,5/1/16
WPU00000000,PPI_AllCommodities,2016,M06,June,187.6,1.2,-3.7,6/1/16
WPU00000000,PPI_AllCommodities,2016,M07,July,187.7,0.1,-3.2,7/1/16
WPU00000000,PPI_AllCommodities,2016,M08,August,186.6,-0.6,-2.8,8/1/16
WPU00000000,PPI_AllCommodities,2016,M09,September,186.9,0.2,-1.2,9/1/16
WPU00000000,PPI_AllCommodities,2016,M10,October,186.7,-0.1,-0.4,10/1/16
WPU00000000,PPI_AllCommodities,2016,M11,November,186.3,-0.2,0.3,11/1/16
WPU00000000,PPI_AllCommodities,2016,M12,December,188.2,1,2.6,12/1/16
WPU00000000,PPI_AllCommodities,2017,M01,January,190.7,1.3,4.4,1/1/17
WPU00000000,PPI_AllCommodities,2017,M02,February,191.6,0.5,5.7,2/1/17
WPU00000000,PPI_AllCommodities,2017,M03,March,191.5,-0.1,5.2,3/1/17
WPU00000000,PPI_AllCommodities,2017,M04,April,193,0.8,5.3,4/1/17
WPU00000000,PPI_AllCommodities,2017,M05,May,192.8,-0.1,4,5/1/17
WPU00000000,PPI_AllCommodities,2017,M06,June,193.6,0.4,3.2,6/1/17
WPU00000000,PPI_AllCommodities,2017,M07,July,193.5,-0.1,3.1,7/1/17
WPU00000000,PPI_AllCommodities,2017,M08,August,193.8,0.2,3.9,8/1/17
WPU00000000,PPI_AllCommodities,2017,M09,September,194.8,0.5,4.2,9/1/17
WPU00000000,PPI_AllCommodities,2017,M10,October,194.9,0.1,4.4,10/1/17
WPU00000000,PPI_AllCommodities,2017,M11,November,195.9,0.5,5.2,11/1/17
WPU00000000,PPI_AllCommodities,2017,M12,December,196.3,0.2,4.3,12/1/17
WPU00000000,PPI_AllCommodities,2018,M01,January,197.9,0.8,3.8,1/1/18
WPU00000000,PPI_AllCommodities,2018,M02,February,199.3,0.7,4,2/1/18
WPU00000000,PPI_AllCommodities,2018,M03,March,199.3,0,4.1,3/1/18
WPU00000000,PPI_AllCommodities,2018,M04,April,200.3,0.5,3.8,4/1/18
WPU00000000,PPI_AllCommodities,2018,M05,May,203.2,1.4,5.4,5/1/18
WPU00000000,PPI_AllCommodities,2018,M06,June,204.2,0.5,5.5,6/1/18
WPU00000000,PPI_AllCommodities,2018,M07,July,204.3,0,5.6,7/1/18
WPU00000000,PPI_AllCommodities,2018,M08,August,203.4,-0.4,5,8/1/18
WPU00000000,PPI_AllCommodities,2018,M09,September,203.6,0.1,4.5,9/1/18
WPU00000000,PPI_AllCommodities,2018,M10,October,204.6,0.5,5,10/1/18
WPU00000000,PPI_AllCommodities,2018,M11,November,202.3,-1.1,3.3,11/1/18
WPU00000000,PPI_AllCommodities,2018,M12,December,201,-0.6,2.4,12/1/18
WPU00000000,PPI_AllCommodities,2019,M01,January,199.1,-0.9,0.6,1/1/19
WPU00000000,PPI_AllCommodities,2019,M02,February,199.2,0.1,-0.1,2/1/19
WPU00000000,PPI_AllCommodities,2019,M03,March,200.8,0.8,0.8,3/1/19
WPU00000000,PPI_AllCommodities,2019,M04,April,202.1,0.6,0.9,4/1/19
WPU00000000,PPI_AllCommodities,2019,M05,May,201.7,-0.2,-0.7,5/1/19
WPU00000000,PPI_AllCommodities,2019,M06,June,200.3,-0.7,-1.9,6/1/19
WPU00000000,PPI_AllCommodities,2019,M07,July,200.7,0.2,-1.8,7/1/19
WPU00000000,PPI_AllCommodities,2019,M08,August,199.2,-0.7,-2.1,8/1/19
WPU00000000,PPI_AllCommodities,2019,M09,September,198.4,-0.4,-2.6,9/1/19
WPU00000000,PPI_AllCommodities,2019,M10,October,198.6,0.1,-2.9,10/1/19
WPU00000000,PPI_AllCommodities,2019,M11,November,199,0.2,-1.6,11/1/19
WPU00000000,PPI_AllCommodities,2019,M12,December,199,0,-1,12/1/19
WPU00000000,PPI_AllCommodities,2020,M01,January,199.3,0.2,0.1,1/1/20
WPU00000000,PPI_AllCommodities,2020,M02,February,196.7,-1.3,-1.3,2/1/20
WPU00000000,PPI_AllCommodities,2020,M03,March,193.1,-1.8,-3.8,3/1/20
WPU00000000,PPI_AllCommodities,2020,M04,April,185.5,-3.9,-8.2,4/1/20
WPU00000000,PPI_AllCommodities,2020,M05,May,188.6,1.7,-6.5,5/1/20
WPU00000000,PPI_AllCommodities,2020,M06,June,191.2,1.4,-4.5,6/1/20
WPU00000000,PPI_AllCommodities,2020,M07,July,193,0.9,-3.8,7/1/20
WPU00000000,PPI_AllCommodities,2020,M08,August,194.3,0.7,-2.5,8/1/20
WPU00000000,PPI_AllCommodities,2020,M09,September,195.5,0.6,-1.5,9/1/20
WPU00000000,PPI_AllCommodities,2020,M10,October,196.5,0.5,-1.1,10/1/20
WPU00000000,PPI_AllCommodities,2020,M11,November,198.3,0.9,-0.4,11/1/20
WPU00000000,PPI_AllCommodities,2020,M12,December,200.5,1.1,0.8,12/1/20
WPU00000000,PPI_AllCommodities,2021,M01,January,204.8,2.1,2.8,1/1/21
WPU00000000,PPI_AllCommodities,2021,M02,February,210.6,2.8,7.1,2/1/21
WPU00000000,PPI_AllCommodities,2021,M03,March,215,2.1,11.3,3/1/21
WPU00000000,PPI_AllCommodities,2021,M04,April,217.9,1.3,17.5,4/1/21
WPU00000000,PPI_AllCommodities,2021,M05,May,224.9,3.2,19.2,5/1/21
WPU00000000,PPI_AllCommodities,2021,M06,June,228.9,1.8,19.7,6/1/21
WPU00000000,PPI_AllCommodities,2021,M07,July,231.85,1.3,20.1,7/1/21
WPU00000000,PPI_AllCommodities,2021,M08,August,233.415,0.7,20.1,8/1/21
WPU00000000,PPI_AllCommodities,2021,M09,September,235.678,1,20.6,9/1/21
WPU00000000,PPI_AllCommodities,2021,M10,October,240.465,2,22.4,10/1/21
WPU00000000,PPI_AllCommodities,2021,M11,November,243.287,1.2,22.7,11/1/21
WPU00000000,PPI_AllCommodities,2021,M12,December,241.338,-0.8,20.4,12/1/21
WPU00000000,PPI_AllCommodities,2022,M01,January,246.453,2.1,20.3,1/1/22
WPU00000000,PPI_AllCommodities,2022,M02,February,252.66,2.5,20,2/1/22
WPU00000000,PPI_AllCommodities,2022,M03,March,260.014,2.9,20.9,3/1/22
WPU00000000,PPI_AllCommodities,2022,M04,April,265.31,2,21.8,4/1/22
WPU00000000,PPI_AllCommodities,2022,M05,May,273.251,3,21.5,5/1/22
WPU00000000,PPI_AllCommodities,2022,M06,June,280.251,2.6,22.4,6/1/22
WPU00000000,PPI_AllCommodities,2022,M07,July,272.274,-2.8,17.4,7/1/22
WPU00000000,PPI_AllCommodities,2022,M08,August,269.546,-1,15.5,8/1/22
WPU00000000,PPI_AllCommodities,2022,M09,September,267.898,-0.6,13.7,9/1/22
WPU00000000,PPI_AllCommodities,2022,M10,October,265.061,-1.1,10.2,10/1/22
WPU00000000,PPI_AllCommodities,2022,M11,November,263.157,-0.7,8.2,11/1/22
WPU00000000,PPI_AllCommodities,2022,M12,December,257.897,-2,6.9,12/1/22
WPU00000000,PPI_AllCommodities,2023,M01,January,260.227,0.9,5.6,1/1/23
WPU00000000,PPI_AllCommodities,2023,M02,February,258.669,-0.6,2.4,2/1/23
WPU00000000,PPI_AllCommodities,2023,M03,March,257.062,-0.6,-1.1,3/1/23
WPU00000000,PPI_AllCommodities,2023,M04,April,256.908,-0.1,-3.2,4/1/23
WPU00000000,PPI_AllCommodities,2023,M05,May,253.67,-1.3,-7.2,5/1/23
WPU00000000,PPI_AllCommodities,2023,M06,June,253.86,0.1,-9.4,6/1/23
WPU00000000,PPI_AllCommodities,2023,M07,July,253.835,0,-6.8,7/1/23
WPU00000000,PPI_AllCommodities,2023,M08,August,257.68,1.5,-4.4,8/1/23
WPU00000000,PPI_AllCommodities,2023,M09,September,258.934,0.5,-3.3,9/1/23
WPU00000000,PPI_AllCommodities,2023,M10,October,255.192,-1.4,-3.7,10/1/23
WPU00000000,PPI_AllCommodities,2023,M11,November,252.856,-0.9,-3.9,11/1/23
WPU00000000,PPI_AllCommodities,2023,M12,December,249.866,-1.2,-3.1,12/1/23
WPU00000000,PPI_AllCommodities,2024,M01,January,251.306,0.6,-3.4,1/1/24
WPU00000000,PPI_AllCommodities,2024,M02,February,254.926,1.4,-1.4,2/1/24
WPU00000000,PPI_AllCommodities,2024,M03,March,255.095,0.1,-0.8,3/1/24
WPU00000000,PPI_AllCommodities,2024,M04,April,256.978,0.7,0,4/1/24
WPU00000000,PPI_AllCommodities,2024,M05,May,255.453,-0.6,0.7,5/1/24
WPU00000000,PPI_AllCommodities,2024,M06,June,256.015,0.2,0.8,6/1/24
WPU00000000,PPI_AllCommodities,2024,M07,July,257.485,0.6,1.4,7/1/24
